stamp_abs,stamp_rel,x,y,z,qx,qy,qz,qw,roll,pitch,yaw,vx,vy,vz
1778504670.168536186,695.817120314,-0.006881875,0.011680068,0.009483551,0.016781419,-0.009451967,-0.005776404,0.999797818,0.033459198,-0.019095144,-0.011235522,0.008159555,-0.009819775,0.005019435
1778504670.268793106,695.917377234,-0.006353473,0.007275134,0.007340808,0.019192007,-0.009544954,-0.005983242,0.999752350,0.038276773,-0.019316042,-0.011599570,0.008441823,-0.030713711,-0.002375602
1778504670.370869875,696.019454002,-0.003879983,0.005165599,0.006053348,0.017628136,-0.009759641,-0.003460561,0.999790990,0.035195407,-0.019638471,-0.006576902,0.015655442,-0.029360350,-0.004903273
1778504670.471217394,696.119801521,-0.001877762,0.004516865,0.005971914,0.016174047,-0.008784896,-0.003415521,0.999824765,0.032293073,-0.017678120,-0.006546740,0.020622874,-0.021037870,-0.003798704
1778504670.569543362,696.218127489,-0.002979865,0.004218414,0.003688670,0.014970487,-0.010695320,-0.003535730,0.999824481,0.029871429,-0.021494405,-0.006751602,0.008542664,-0.012838503,-0.008589011
1778504670.658691645,696.307275772,-0.003563461,0.005442210,0.002495545,0.012133448,-0.010851969,-0.004328711,0.999858128,0.024177606,-0.021807632,-0.008394945,0.002971194,0.003166771,-0.009355568
1778504670.756770134,696.405354261,-0.004116496,0.007792070,0.004305046,0.009678141,-0.013719054,-0.002060860,0.999856927,0.019305452,-0.027477530,-0.003857045,-0.007658936,0.021492382,-0.002102270
1778504670.863587856,696.512171984,-0.005691732,0.006411721,0.003433478,0.013006067,-0.011874077,-0.004096226,0.999836521,0.025920879,-0.023853086,-0.007884567,-0.011607875,0.009641295,-0.004098278
1778504670.972711086,696.621295214,-0.007964746,0.008096043,0.004740975,0.012423738,-0.010744046,-0.004098880,0.999856697,0.024764139,-0.021588536,-0.007931554,-0.015137109,0.017338447,0.000131942
1778504671.071910381,696.720494509,-0.011327601,0.009546919,0.003404819,0.012382681,-0.010788823,-0.005833030,0.999848112,0.024644045,-0.021720534,-0.011400036,-0.021847149,0.021560163,-0.003479662
1778504671.172640800,696.821224928,-0.010476818,0.011592982,0.003928887,0.012645140,-0.008322019,-0.006235716,0.999865971,0.025189321,-0.016800301,-0.012261332,-0.005494047,0.025070569,-0.001117200
1778504671.271307230,696.919891357,-0.010128385,0.013347154,0.003963200,0.013275309,-0.009095150,-0.004822998,0.999858882,0.026466668,-0.018316812,-0.009404870,-0.001142538,0.025030529,-0.000775005
1778504671.364729643,697.013313770,-0.007971323,0.012074898,0.002353745,0.015290296,-0.006352275,-0.004842293,0.999851193,0.030521780,-0.012851094,-0.009489814,0.015625217,0.010020262,-0.004159386
1778504671.463582516,697.112166643,-0.005814230,0.012555390,0.001549015,0.015145852,-0.005793489,-0.004708022,0.999857426,0.030239521,-0.011728208,-0.009239973,0.025395835,0.008338197,-0.004985645
1778504671.563625336,697.212209463,-0.003910176,0.011451277,0.000712670,0.015880815,-0.007370998,-0.004763740,0.999835374,0.031694995,-0.014891424,-0.009292961,0.026791983,-0.000278803,-0.005934292
1778504671.668360710,697.316944838,-0.004213903,0.010612562,0.000671957,0.015833917,-0.010120923,-0.006404787,0.999802897,0.031543767,-0.020442106,-0.012489475,0.014235894,-0.003559586,-0.005039112
1778504671.747145653,697.395729780,-0.004544414,0.009433353,0.001819108,0.015821809,-0.011184017,-0.004092832,0.999803899,0.031559087,-0.022495058,-0.007832218,0.006918242,-0.007866214,-0.001722812
1778504671.840692043,697.489276171,-0.004376965,0.009138293,0.001903562,0.016019700,-0.010710794,-0.004047900,0.999806113,0.031959335,-0.021548795,-0.007752940,0.005372843,-0.007845071,-0.001161123
1778504671.971100807,697.619684935,-0.002907546,0.008555386,0.002098730,0.015759946,-0.010593196,-0.005005389,0.999807159,0.031420092,-0.021341696,-0.009677306,0.008064915,-0.007075847,-0.000335321
