stamp_abs,stamp_rel,valid,deg,eig_min,cond,axial,lateral,local_length,width,height,global_length,conf,u_pos_count,u_neg_count,v_pos_count,v_neg_count,four_wall_fit_ok,geom_raw_count,geom_filtered_count,intensity_trim_used
1776866411.860974789,396.700871706,0,0,0.229799821,189.563399274,37.666666523,37.666666523,0.677471429,0.358409349,0.176457946,0.645372020,0.550168040,10,12,26,1,0,113,103,1
1776866411.960868120,396.800765038,1,0,0.272516336,183.826916080,32.471172152,46.764414011,0.473938266,0.269905806,0.293953236,0.645372020,0.507782595,11,17,19,1,0,126,113,1
1776866412.060878515,396.900775433,1,0,0.270261072,171.210928992,25.598836939,41.700581930,0.313821890,0.350274296,0.327530733,0.645372020,0.536437513,12,6,16,4,0,109,101,1
1776866412.160783768,397.000680685,1,0,0.206939844,237.163034944,27.600357525,43.199821075,0.408887338,0.294021277,0.274883231,0.645372020,0.566010645,13,15,7,1,0,114,104,1
1776866412.260901451,397.100798368,0,0,0.225998320,166.855639631,33.333333077,33.333333077,0.721407109,0.369739296,0.200930522,0.645372020,0.482877440,11,9,15,2,0,100,91,1
1776866412.360870123,397.200767040,0,0,0.290673312,128.108163648,32.333333373,32.333333373,0.424826681,0.308681629,0.610305823,0.645372020,0.448821760,4,15,17,10,0,97,94,1
1776866412.460750341,397.300647259,1,0,0.212924050,204.316042656,25.700924359,40.649538029,0.369217415,0.363360817,0.359254176,0.645372020,0.531979888,11,12,1,11,0,107,96,1
1776866412.560912848,397.400809765,0,0,0.211619609,202.123063227,33.666666629,33.666666629,0.211883268,0.506473084,0.872582585,0.645372020,0.463730801,6,10,3,9,0,101,91,1
1776866412.663964272,397.503861189,0,0,0.275766249,162.346901724,35.666666695,35.666666695,0.375542638,0.627886124,0.594645216,0.645372020,0.543136827,11,17,3,10,0,107,98,1
1776866412.760828018,397.600724936,0,0,0.291743866,173.511789467,37.666666486,37.666666486,0.641682620,0.327352200,0.184092820,0.645372020,0.532228737,11,13,0,15,0,113,104,1
1776866412.860900640,397.700797558,0,0,0.244955928,173.855241448,33.999999952,33.999999952,0.742689007,0.335885220,0.158699643,0.645372020,0.551681277,9,11,0,16,0,102,97,1
1776866412.960868120,397.800765038,1,0,0.373253527,147.420858672,35.788020339,50.605989767,0.508818897,0.296438229,0.277552503,0.645372020,0.505407343,11,18,2,15,0,137,125,1
1776866413.060980082,397.900876999,0,0,0.288612195,164.115480935,40.999999876,40.999999876,0.827212846,0.325727425,0.175195421,0.645372020,0.538728861,11,8,1,25,0,123,110,1
1776866413.160906076,398.000802994,1,0,0.269638531,186.876417026,27.669067597,46.665466015,0.550777374,0.309657199,0.212245952,0.645372020,0.548923721,9,16,2,4,0,121,114,1
1776866413.261104345,398.101001263,0,0,0.267929808,195.620593988,42.666666608,42.666666608,0.700353256,0.361248105,0.172035939,0.645372020,0.493873843,10,18,0,24,0,128,117,1
1776866413.360970974,398.200867891,0,0,0.288429503,165.978932285,40.333333427,40.333333427,0.573426728,0.464013464,0.298764317,0.645372020,0.536466372,8,10,2,15,0,121,110,1
1776866413.460898876,398.300795794,0,0,0.355812648,130.407318201,37.999999981,37.999999981,0.781789957,0.332398381,0.189605495,0.645372020,0.464877017,9,15,0,19,0,114,102,1
1776866413.560836077,398.400732994,0,0,0.187928557,237.659263521,32.333333363,32.333333363,0.463409422,0.432006675,0.316901368,0.645372020,0.593453907,7,9,0,9,0,97,87,1
1776866413.658801556,398.498698473,0,0,0.227693804,182.234915405,34.999999918,34.999999918,0.426701098,0.356371896,0.352714741,0.645372020,0.466312960,9,10,4,13,0,105,95,1
1776866413.759923458,398.599820375,0,0,0.260332959,193.977678620,40.000000078,40.000000078,0.304297782,0.217160450,0.705708352,0.645372020,0.566275871,11,15,8,16,1,120,108,1
1776866413.860877991,398.700774908,0,0,0.268558180,184.720442134,41.333333539,41.333333539,0.156651210,0.315482005,0.596542670,0.645372020,0.440749372,15,12,13,12,1,124,111,1
1776866413.960692883,398.800589800,0,0,0.305314199,139.745470948,36.999999858,36.999999858,0.558897915,0.237898535,0.408048306,0.645372020,0.482860311,4,22,7,12,0,111,100,1
1776866414.060914993,398.900811911,0,0,0.352288791,144.176550267,42.999999819,42.999999819,0.542444352,0.249104093,0.389617697,0.645372020,0.469042601,6,18,4,15,0,129,116,1
1776866414.161803722,399.001700640,0,0,0.260350685,209.568827708,44.333333151,44.333333151,0.482694971,0.347309711,0.331178029,0.645372020,0.480001562,8,25,4,13,0,133,126,1
1776866414.260761499,399.100658417,0,0,0.309464217,159.207893746,41.333333411,41.333333411,0.610935146,0.362707633,0.257430457,0.645372020,0.458011723,8,19,2,15,0,124,114,1
1776866414.363083363,399.202980280,0,0,0.202668885,201.807804367,30.666666546,30.666666546,0.600199918,0.290902804,0.193109060,0.645372020,0.557890495,8,13,2,9,0,92,85,1
1776866414.460829258,399.300726175,0,0,0.268824359,171.405635501,36.999999799,36.999999799,0.795045018,0.241915640,0.242519909,0.645372020,0.446027244,4,17,0,18,0,111,100,1
1776866414.562780619,399.402677536,0,0,0.266856202,204.813831538,42.999999969,42.999999969,0.492952625,0.622188905,0.465172887,0.645372020,0.541314489,10,26,3,10,0,129,117,1
1776866414.659825087,399.499722004,0,0,0.294539529,144.435346676,35.999999866,35.999999866,0.739513865,0.262202230,0.271657939,0.645372020,0.444875729,3,23,1,17,0,108,97,1
1776866414.760878801,399.600775719,0,0,0.325873964,142.505440654,42.333333204,42.333333204,0.601798827,0.239930649,0.293977731,0.645372020,0.427642775,7,18,0,17,0,127,116,1
1776866414.860726357,399.700623274,1,0,0.361096006,164.565949978,31.114799119,52.942600144,0.491418297,0.356783399,0.263220555,0.645372020,0.544337498,12,19,1,8,0,137,123,1
1776866414.960628271,399.800525188,0,0,0.259585400,203.232895628,42.666666418,42.666666418,0.273461223,0.313026552,0.487890746,0.645372020,0.484312282,14,13,9,14,1,128,118,1
1776866415.061547756,399.901444674,0,0,0.228269549,181.853640126,33.999999897,33.999999897,0.263787471,0.503915429,0.729362203,0.645372020,0.441431068,18,5,2,11,0,102,92,1
1776866415.163595676,400.003492594,0,0,0.272727702,193.883173637,41.666666478,41.666666478,0.615086302,0.343689337,0.182237383,0.645372020,0.528119208,14,13,15,0,0,125,112,1
1776866415.260852337,400.100749254,0,0,0.243639497,197.531933932,39.666666618,39.666666618,0.355149834,0.293810537,0.444719310,0.645372020,0.495079211,12,9,15,3,0,119,112,1
1776866415.360850334,400.200747252,0,0,0.278095505,170.719705270,38.666666730,38.666666730,0.242955595,0.260013046,0.697908940,0.645372020,0.503450711,19,8,13,8,1,116,104,1
1776866415.460826397,400.300723314,0,0,0.262541089,188.650204925,41.333333086,41.333333086,0.635845493,0.262494458,0.404446419,0.645372020,0.475987110,29,4,14,1,0,124,116,1
1776866415.560927629,400.400824547,0,0,0.218991933,196.381806192,35.666666642,35.666666642,0.423880163,0.539688675,0.571083909,0.645372020,0.480344030,13,5,8,6,0,107,96,1
1776866415.660817385,400.500714302,1,0,0.361447558,144.452238039,37.154490833,47.922754347,0.487789578,0.277873044,0.220421838,0.645372020,0.506218655,9,19,16,0,0,133,119,1
1776866415.760731697,400.600628614,1,0,0.305360277,174.516816074,30.034652395,45.982673664,0.657216952,0.281396094,0.251687255,0.645372020,0.551581212,20,9,13,1,0,122,111,1
1776866415.860669374,400.700566292,0,0,0.344926890,131.222609103,39.666666449,39.666666449,0.668882799,0.278224635,0.354183042,0.645372020,0.463070495,14,4,16,3,0,119,108,1
1776866415.960911989,400.800808907,0,0,0.168733003,218.027260863,28.999999904,28.999999904,0.546514594,0.304166591,0.144017519,0.645372020,0.468315279,12,10,8,1,0,87,80,1
1776866416.062311411,400.902208328,0,0,0.210401699,193.725645046,35.666666851,35.666666851,0.316051838,0.358908394,0.311541802,0.645372020,0.415532668,15,9,9,1,0,107,96,1
1776866416.160855770,401.000752687,0,0,0.254787343,170.216022179,36.000000099,36.000000099,0.232151161,0.255967979,0.692982354,0.645372020,0.530976827,9,9,11,4,0,108,97,1
1776866416.260825634,401.100722551,0,0,0.244955777,197.432710150,36.666666850,36.666666850,0.232101262,0.644763229,0.766308110,0.645372020,0.531357242,8,3,7,16,0,110,99,1
1776866416.360781670,401.200678587,1,0,0.189051921,233.074108219,26.347153946,39.826423264,0.438160883,0.275163285,0.282994900,0.645372020,0.525442257,11,8,17,1,0,106,95,1
1776866416.459339380,401.299236298,0,0,0.241061048,173.294236780,35.333333332,35.333333332,0.828342888,0.310140776,0.188673079,0.645372020,0.464806777,6,11,22,0,0,106,98,1
1776866416.560907841,401.400804758,1,0,0.157326443,278.310709013,28.121530873,38.439234424,0.536572914,0.285929155,0.209063095,0.645372020,0.502400680,14,8,10,1,0,105,94,1
1776866416.660935163,401.500832081,1,0,0.172620166,216.648783493,20.155460055,35.422269922,0.527056791,0.224177569,0.374597056,0.645372020,0.572353278,7,13,8,1,0,91,84,1
1776866416.759698629,401.599595547,1,0,0.263399594,154.523339009,24.084416754,39.957791458,0.533510770,0.283947516,0.231310138,0.645372020,0.559363207,5,16,15,0,0,104,96,1
1776866416.860879183,401.700776100,0,0,0.190924205,194.909177479,31.999999933,31.999999933,0.397334546,0.284258078,0.378195450,0.645372020,0.446293698,12,8,11,5,0,96,89,1
1776866416.960797548,401.800694466,1,0,0.160941364,325.185647554,24.792702243,44.603648784,0.530182100,0.301103526,0.330376487,0.645372020,0.568728146,13,13,8,0,0,114,106,1
1776866417.060651302,401.900548220,0,0,0.269095468,176.878319724,38.000000111,38.000000111,0.621847546,0.387334947,0.151165266,0.645372020,0.555176637,14,11,26,0,0,114,105,1
1776866417.160876989,402.000773907,0,0,0.254803445,201.137975605,39.000000000,39.000000000,0.379214909,0.240184690,0.555798479,0.645372020,0.488049034,23,11,14,5,0,117,105,1
1776866417.261123180,402.101020098,0,0,0.352014728,154.966895003,45.333333251,45.333333251,0.521693543,0.663437945,0.521036379,0.645372020,0.507704377,22,8,15,3,0,136,124,1
1776866417.360690355,402.200587273,0,0,0.248547060,204.352239344,41.666666399,41.666666399,0.633336891,0.296257243,0.249539968,0.645372020,0.484144019,13,14,11,2,0,125,112,1
1776866417.460874557,402.300771475,1,0,0.208464210,185.655970977,25.302457277,35.848771264,0.566207347,0.345842542,0.270854722,0.645372020,0.507345826,8,7,11,2,0,97,87,1
1776866417.561022758,402.400919676,0,0,0.292694128,173.528115184,42.666666643,42.666666643,0.182070272,0.270443085,0.505046359,0.645372020,0.475073510,13,9,13,11,1,128,117,1
1776866417.660667181,402.500564098,0,0,0.223890443,226.244098187,40.999999866,40.999999866,0.153601191,0.304483436,0.326410848,0.645372020,0.482764315,12,14,12,6,1,123,111,1
1776866417.760858536,402.600755453,0,0,0.336433435,144.775196039,41.333333172,41.333333172,0.767991903,0.336154328,0.194535120,0.645372020,0.481457193,3,19,26,1,0,124,111,1
1776866417.856907606,402.696804523,1,0,0.285501964,159.197969973,28.297659367,40.851169798,0.433063912,0.291005255,0.286515621,0.645372020,0.538936490,13,7,18,0,0,110,100,1
1776866417.960984945,402.800881863,1,0,0.259068599,174.662576246,23.875705958,43.062146603,0.555370290,0.306116160,0.216976204,0.645372020,0.562134199,12,9,12,4,0,110,102,1
1776866418.060841560,402.900738478,0,0,0.226129966,216.868528222,36.666666758,36.666666758,0.453271907,0.270996339,0.350452901,0.645372020,0.473681269,20,14,7,5,0,110,100,1
1776866418.160799742,403.000696659,0,0,0.290290389,156.338581060,40.333333073,40.333333073,0.270066289,0.407621544,0.596939062,0.645372020,0.459797884,14,19,15,5,0,121,109,1
1776866418.259021282,403.098918200,1,0,0.348497683,172.389362945,38.794613936,52.102693106,0.651483112,0.333075645,0.234491588,0.645372020,0.521063874,18,12,15,1,0,143,128,1
1776866418.360986710,403.200883627,1,0,0.222358405,212.349887313,24.914288902,41.542855350,0.637925688,0.317216240,0.221821602,0.645372020,0.572672423,7,10,8,1,0,108,97,1
1776866418.460756063,403.300652981,1,0,0.227999121,229.923454404,25.960419102,45.519789872,0.372953477,0.303536115,0.295183373,0.645372020,0.572095447,13,18,11,0,0,117,107,1
1776866418.560627699,403.400524616,0,0,0.250215041,170.162970094,36.999999909,36.999999909,0.660018445,0.200119924,0.369359994,0.645372020,0.475890700,15,2,17,4,0,111,101,1
1776866418.660858631,403.500755548,0,0,0.199335178,247.834644565,35.666666682,35.666666682,0.239385860,0.282964074,0.400123071,0.645372020,0.526392889,15,15,8,1,0,107,97,1
1776866418.761059999,403.600956917,0,0,0.289469282,182.917762319,41.666666507,41.666666507,0.576207309,0.416942405,0.209696327,0.645372020,0.442224758,14,12,13,0,0,125,112,1
1776866418.860953569,403.700850487,0,0,0.224241169,190.787138503,34.666666610,34.666666610,0.343073505,0.646994730,0.427301917,0.645372020,0.468154546,16,13,15,4,0,104,94,1
1776866418.960838795,403.800735712,0,0,0.361118148,145.420411847,47.666666549,47.666666549,0.453301590,0.230715093,0.248294210,0.645372020,0.436343613,13,9,17,13,1,143,130,1
1776866419.060739040,403.900635958,1,0,0.257996765,214.461949084,30.447583226,51.276208603,0.531342443,0.281494219,0.380908393,0.645372020,0.550692214,19,9,14,4,0,133,125,1
1776866419.160942554,404.000839472,0,0,0.204313470,184.505122463,33.666666511,33.666666511,0.765474539,0.256058505,0.214538630,0.645372020,0.471772804,17,5,14,0,0,101,91,1
1776866419.259118557,404.099015474,0,0,0.247401157,167.235754668,36.999999787,36.999999787,0.228808802,0.219422001,0.497618501,0.645372020,0.424837249,15,6,11,11,1,111,101,1
1776866419.360823393,404.200720310,0,0,0.292633286,182.044153682,41.333333328,41.333333328,0.539200674,0.224409931,0.415806964,0.645372020,0.521050274,18,3,12,6,0,124,111,1
1776866419.460679054,404.300575972,1,0,0.296656059,176.171122489,32.506405468,46.246797105,0.715617762,0.375862969,0.215959357,0.645372020,0.523833936,21,12,13,0,0,125,115,1
1776866419.560919046,404.400815964,0,0,0.358661922,146.702822589,46.333333313,46.333333313,0.250802690,0.228074426,0.298444347,0.645372020,0.415400595,11,6,20,6,1,139,126,1
1776866419.660799980,404.500696898,1,0,0.243398551,190.574895967,28.589215635,39.705391917,0.661259481,0.250183433,0.219505960,0.645372020,0.518471772,19,2,19,0,0,108,97,1
1776866419.759479284,404.599376202,0,0,0.305210497,162.761217610,42.333333276,42.333333276,0.380267480,0.407098774,0.363232129,0.645372020,0.510983621,13,15,18,2,0,127,121,1
1776866419.860845566,404.700742483,0,0,0.327096668,133.081358812,37.666666665,37.666666665,0.561510953,0.281162114,0.372671966,0.645372020,0.473906952,18,12,11,0,0,113,102,1
1776866419.960777044,404.800673962,0,0,0.238957253,173.342447535,35.666666759,35.666666759,0.543426615,0.259274160,0.567055791,0.645372020,0.510285338,12,6,11,5,0,107,99,1
1776866420.060874939,404.900771856,0,0,0.195541540,229.308700610,34.999999968,34.999999968,0.582353504,0.312666786,0.314220031,0.645372020,0.495253043,17,9,8,2,0,105,98,1
1776866420.160903931,405.000800848,1,0,0.338374474,164.465509642,29.869639709,49.065179928,0.470294985,0.258893671,0.321952168,0.645372020,0.525472343,19,8,8,2,0,128,115,1
1776866420.260825872,405.100722790,0,0,0.326974378,167.054137017,45.666666544,45.666666544,0.692009439,0.253536904,0.298605496,0.645372020,0.431019192,16,17,17,3,0,137,123,1
1776866420.360916138,405.200813055,1,0,0.345569956,146.787552494,31.400721591,45.299639138,0.539964352,0.267060590,0.212385392,0.645372020,0.506169495,14,11,13,1,0,122,110,1
1776866420.460918665,405.300815582,0,0,0.228167049,209.562108324,37.666666478,37.666666478,0.421946655,0.624045160,0.242670530,0.645372020,0.485276894,7,8,11,4,0,113,102,1
1776866420.560825348,405.400722265,1,0,0.207449173,222.850752623,25.676987608,42.161505986,0.247429080,0.341476116,0.345275740,0.645372020,0.525345390,11,11,16,8,1,110,99,1
1776866420.660665751,405.500562668,0,0,0.224308240,187.488096514,34.666666567,34.666666567,0.269234132,0.475301385,0.893755610,0.645372020,0.497697051,6,4,12,10,0,104,93,1
1776866420.760877371,405.600774288,1,0,0.266120495,197.181952756,35.802430822,49.598784740,0.577915373,0.277371004,0.345645821,0.645372020,0.522246856,18,6,12,1,0,135,124,1
1776866420.860844851,405.700741768,0,0,0.183989376,254.023288859,33.333333335,33.333333335,0.369569527,0.642593545,0.519686230,0.645372020,0.582946926,20,8,9,3,0,100,94,1
1776866420.960718632,405.800615549,1,0,0.242065020,215.818960915,36.959268395,48.020365359,0.665250777,0.343183800,0.225960804,0.645372020,0.500131157,16,13,15,1,0,133,120,1
1776866421.060915232,405.900812149,0,0,0.196489268,230.147772931,36.666666594,36.666666594,0.629528425,0.324652407,0.244004935,0.645372020,0.457253499,10,11,10,1,0,110,99,1
1776866421.161257505,406.001154423,0,0,0.257629661,180.084160215,38.333333187,38.333333187,0.289850197,0.313859492,0.262882903,0.645372020,0.449147485,7,11,13,0,0,115,103,1
1776866421.260919333,406.100816250,0,0,0.235858459,189.610693386,37.666666666,37.666666666,0.569282200,0.248438469,0.304302660,0.645372020,0.468187692,12,13,12,1,0,113,102,1
1776866421.360879660,406.200776577,1,0,0.204033808,191.127179108,23.486494446,36.756752427,0.618372717,0.321152275,0.277222365,0.645372020,0.539301641,12,10,8,4,0,97,87,1
1776866421.460849524,406.300746441,0,0,0.291302601,158.876368132,38.333333075,38.333333075,0.237968515,0.202072017,0.319900434,0.645372020,0.443171114,9,11,8,6,1,115,103,1
1776866421.560779095,406.400676012,0,0,0.320515143,137.891958355,38.999999643,38.999999643,0.405790216,0.378241764,0.356174630,0.645372020,0.462284660,15,5,18,9,0,117,107,1
1776866421.661076069,406.500972986,0,0,0.224265404,162.334485194,30.666666572,30.666666572,0.393529685,0.229222440,0.821391554,0.645372020,0.526308734,16,6,11,3,0,92,82,1
1776866421.760790586,406.600687504,0,0,0.187654403,279.793448178,39.333333293,39.333333293,0.530676090,0.289618169,0.439373661,0.645372020,0.597978623,12,10,8,4,0,118,106,1
1776866421.860678196,406.700575113,0,0,0.214145632,214.803418238,38.333333402,38.333333402,0.133099396,0.642271142,0.841952431,0.645372020,0.457845260,12,10,12,4,0,115,105,1
1776866421.960927486,406.800824404,0,0,0.292957616,170.279628615,41.999999946,41.999999946,0.740221864,0.254884075,0.190715376,0.645372020,0.484737017,15,6,14,0,0,126,113,1
1776866422.060744524,406.900641441,1,0,0.189880450,204.654325855,24.043058996,36.978470272,0.686793140,0.246601902,0.310028349,0.645372020,0.528532550,15,4,13,2,0,98,92,1
1776866422.160882473,407.000779390,0,0,0.298494590,167.732360735,43.333333195,43.333333195,0.648529328,0.267727382,0.308686660,0.645372020,0.467721458,20,10,15,1,0,130,123,1
1776866422.260902166,407.100799084,1,0,0.233276082,218.051416266,30.707568748,44.146215609,0.301881150,0.390764836,0.351877395,0.645372020,0.517596614,5,19,10,3,0,119,107,1
1776866422.360837221,407.200734138,0,0,0.429644069,111.566389024,43.999999809,43.999999809,0.646868622,0.316880812,0.302138145,0.645372020,0.418993307,19,9,22,2,0,132,122,1
1776866422.460926771,407.300823689,1,0,0.270817609,180.030579303,29.759316832,46.620341085,0.659651921,0.283594768,0.200296416,0.645372020,0.527908744,16,9,11,2,0,123,114,1
1776866422.560901642,407.400798559,0,0,0.208475362,201.516547536,37.000000021,37.000000021,0.417359150,0.291965772,0.473939498,0.645372020,0.408405978,18,5,4,7,0,111,101,1
1776866422.660835743,407.500732660,0,0,0.242998187,172.214861476,35.333333371,35.333333371,0.593012980,0.259422744,0.348623301,0.645372020,0.440658790,13,9,18,3,0,106,96,1
1776866422.759462357,407.599359274,1,0,0.312277567,177.208013367,33.521870476,52.739064989,0.392284183,0.360338620,0.200608079,0.645372020,0.525928948,18,17,20,6,1,139,131,1
1776866422.860920668,407.700817585,0,0,0.289087274,180.062870252,42.666666666,42.666666666,0.554353704,0.484642522,0.277869418,0.645372020,0.475276861,21,10,18,2,0,128,116,1
1776866422.960818291,407.800715208,0,0,0.347707298,160.951543050,46.999999923,46.999999923,0.385673857,0.502630535,0.317121355,0.645372020,0.470695347,21,12,17,5,0,141,127,1
1776866423.060967445,407.900864363,0,0,0.191530248,204.451214235,33.666666561,33.666666561,0.388135264,0.276365650,0.368004742,0.645372020,0.462623386,16,11,12,6,1,101,91,1
1776866423.160740852,408.000637770,1,0,0.238088064,206.445002262,27.621187291,45.689406046,0.486101715,0.279017155,0.348853849,0.645372020,0.547665147,15,11,9,3,0,119,109,1
1776866423.260757446,408.100654364,0,0,0.318547419,167.969170767,44.999999827,44.999999827,0.743904993,0.494191307,0.161512969,0.645372020,0.446959721,15,11,22,0,0,135,123,1
1776866423.360917091,408.200814009,1,0,0.282899113,179.105727692,28.962987370,48.018506723,0.483770752,0.274917919,0.290851357,0.645372020,0.537880234,18,7,23,1,0,125,112,1
1776866423.460923433,408.300820351,0,0,0.238423152,203.076798017,38.333333344,38.333333344,0.509984898,0.248929864,0.475648885,0.645372020,0.524422374,14,5,12,3,0,115,110,1
1776866423.562899828,408.402796745,1,0,0.207286586,204.544730263,25.349452956,37.825273509,0.473285790,0.243320067,0.376809789,0.645372020,0.555758119,17,5,13,6,0,101,91,1
1776866423.660276890,408.500173807,0,0,0.259211422,159.000638290,35.999999944,35.999999944,0.663244599,0.586351367,0.373519319,0.645372020,0.403343755,13,5,16,2,0,108,103,1
1776866423.760870457,408.600767374,0,0,0.382791206,139.967614073,46.666666709,46.666666709,0.550696188,0.312882149,0.298042183,0.645372020,0.496616688,20,12,14,1,0,140,129,1
1776866423.860803843,408.700700760,0,0,0.284797242,166.583353943,38.666666633,38.666666633,0.739819350,0.368518719,0.172367161,0.645372020,0.501400213,16,7,23,0,0,116,109,1
1776866423.960638523,408.800535440,0,0,0.386833791,144.917475606,48.666666606,48.666666606,0.799252889,0.276575953,0.221076056,0.645372020,0.479199004,25,9,29,0,0,146,139,1
1776866424.060000420,408.899897337,0,0,0.228956421,166.781629947,34.333333407,34.333333407,0.514029763,0.268764348,0.210315231,0.645372020,0.390275409,13,11,10,6,1,103,94,1
1776866424.161030293,409.000927210,0,0,0.271975190,175.164622609,39.999999780,39.999999780,0.288735054,0.509239157,0.488572315,0.645372020,0.485316868,17,12,9,5,0,120,109,1
1776866424.260725975,409.100622892,0,0,0.175916533,270.855141145,38.333333359,38.333333359,0.245527022,0.353356949,0.290111259,0.645372020,0.490397585,19,12,12,6,1,115,103,1
1776866424.360954762,409.200851679,0,0,0.334506147,158.020819409,44.333333343,44.333333343,0.841323314,0.251444253,0.199714942,0.645372020,0.460484154,20,10,22,0,0,133,122,1
1776866424.460815191,409.300712109,0,0,0.289772821,145.712288935,37.666666732,37.666666732,0.253866943,0.852290163,0.426441549,0.645372020,0.414892305,9,8,7,1,0,113,105,1
1776866424.561027050,409.400923967,0,0,0.196970597,224.465947704,36.666666712,36.666666712,0.541025209,0.429228798,0.194319189,0.645372020,0.513156019,12,7,15,1,0,110,99,1
1776866424.659913301,409.499810219,1,0,0.242468717,182.409716821,34.342579193,42.828710343,0.444137637,0.287269213,0.254476947,0.645372020,0.505967341,14,10,15,0,0,120,109,1
1776866424.760870457,409.600767374,1,0,0.205680590,199.709739817,25.704362455,37.647818623,0.440240966,0.282005956,0.295566684,0.645372020,0.551136931,16,13,12,0,0,101,91,1
1776866424.860727787,409.700624704,0,0,0.229260552,224.482275049,42.666666469,42.666666469,0.349539933,0.458521921,0.450528430,0.645372020,0.501955329,24,11,11,5,0,128,117,1
1776866424.959646940,409.799543858,1,0,0.251503928,224.719155671,31.196000177,48.401999886,0.362102573,0.286220898,0.233990375,0.645372020,0.524109730,12,18,9,0,0,128,115,1
1776866425.060696602,409.900593519,0,0,0.257939504,153.518782518,32.666666765,32.666666765,0.521205102,0.198979425,0.438380429,0.645372020,0.480978080,13,3,11,6,0,98,88,1
1776866425.160906792,410.000803709,0,0,0.194150576,229.753947650,34.333333258,34.333333258,0.536657206,0.427992491,0.365407343,0.645372020,0.554884365,11,10,11,3,0,103,93,1
1776866425.259960890,410.099857807,0,0,0.266358281,224.035999074,46.333333228,46.333333228,0.363499174,0.239137140,0.197711065,0.645372020,0.491145876,16,18,8,8,1,139,128,1
1776866425.361060619,410.200957537,0,0,0.275214941,191.803440767,44.666666753,44.666666753,0.911786833,0.313260387,0.154123668,0.645372020,0.472468729,11,10,30,0,0,134,125,1
1776866425.460778236,410.300675154,1,0,0.262903566,175.746394442,25.134281413,42.432859093,0.452879459,0.250827645,0.262346574,0.645372020,0.591314376,13,4,17,0,0,110,99,1
1776866425.560725212,410.400622129,0,0,0.354844999,171.314641537,48.666666395,48.666666395,0.366301923,0.449387551,0.595795472,0.645372020,0.471307415,16,14,4,9,0,146,135,1
1776866425.660780907,410.500677824,1,0,0.189468686,233.718277865,22.743131451,41.128434171,0.518822633,0.282132533,0.278098226,0.645372020,0.607491028,9,6,10,5,0,105,94,1
1776866425.760954857,410.600851774,0,0,0.265703922,162.306112072,36.999999891,36.999999891,0.632574224,0.258995873,0.321684152,0.645372020,0.473375938,15,4,20,5,0,111,100,1
1776866425.860889912,410.700786829,0,0,0.288336129,159.155431160,38.666666655,38.666666655,0.580216840,0.257078803,0.351502160,0.645372020,0.499676543,15,6,15,4,0,116,104,1
1776866425.961826324,410.801723242,0,0,0.258850909,171.632175243,38.333333163,38.333333163,0.481987793,0.182711581,0.227647409,0.645372020,0.524528625,18,7,10,6,1,115,105,1
1776866426.059918404,410.899815321,0,0,0.334851789,140.482380361,38.666666553,38.666666553,0.800783718,0.364441327,0.213825954,0.645372020,0.420230318,12,13,19,2,0,116,104,1
1776866426.160746574,411.000643492,0,0,0.190410800,229.649341453,32.333333352,32.333333352,0.423151024,0.362614791,0.439320350,0.645372020,0.510392065,9,10,11,4,0,97,87,1
1776866426.260816574,411.100713491,0,0,0.235922771,199.798049783,38.666666653,38.666666653,0.353047740,0.312268978,0.425016253,0.645372020,0.500838384,15,13,7,4,0,116,112,1
1776866426.360833883,411.200730801,0,0,0.300302809,141.196474770,38.333333082,38.333333082,0.531612330,0.323387982,0.173409493,0.645372020,0.461399880,10,17,15,0,0,115,108,1
1776866426.460841656,411.300738573,1,0,0.218061548,207.916996139,26.701691472,41.149153973,0.448500770,0.350493204,0.312348132,0.645372020,0.508895248,15,7,6,1,0,109,98,1
1776866426.560869694,411.400766611,0,0,0.269611205,153.126965948,36.333333259,36.333333259,0.197020190,0.252544260,0.643311517,0.645372020,0.423772688,8,8,6,13,1,109,98,1
1776866426.660725832,411.500622749,0,0,0.208409656,232.489410502,35.999999881,35.999999881,0.198444507,0.912214152,0.289972495,0.645372020,0.474887503,11,3,10,7,0,108,98,1
1776866426.762301445,411.602198362,0,0,0.260352320,190.449303061,40.333333496,40.333333496,0.792974666,0.327216037,0.178022105,0.645372020,0.454305031,7,17,29,0,0,121,110,1
1776866426.860852003,411.700748920,1,0,0.167474614,244.836976276,24.219039354,34.890480311,0.476894330,0.347889419,0.379945436,0.645372020,0.505957468,5,6,8,7,0,94,84,1
1776866426.960669756,411.800566673,1,0,0.272666706,186.770208498,28.987054000,45.006472797,0.359463180,0.330393802,0.205705960,0.645372020,0.511121237,16,16,6,9,1,119,109,1
1776866427.060973167,411.900870085,0,0,0.282835012,175.633199785,43.999999999,43.999999999,0.403880421,0.327747703,0.154393161,0.645372020,0.415592139,18,11,8,10,1,132,118,1
1776866427.160866976,412.000763893,0,0,0.192318748,223.685481044,34.666666841,34.666666841,0.535657226,0.413535371,0.286200221,0.645372020,0.446875210,14,13,2,9,0,104,93,1
1776866427.261263847,412.101160765,0,0,0.185249799,229.345692542,36.333333187,36.333333187,0.468325098,0.206771287,0.399992728,0.645372020,0.485974743,17,2,4,15,0,109,99,1
1776866427.360881805,412.200778723,1,0,0.150138895,288.571780543,22.984906868,40.507546395,0.564424085,0.294295525,0.332482682,0.645372020,0.556601441,18,7,0,15,0,104,99,1
